ts_open,o,h,l,c,v,ts_close
1695663000.0,358.489990,359.089996,358.049988,358.489990,2530640.000000,1695666600.0
1695666600.0,358.489990,359.149994,357.380005,358.531189,5403799.000000,1695670200.0
1695670200.0,358.529999,359.700012,358.320007,359.660004,3872110.000000,1695673800.0
1695735000.0,356.989990,357.540009,354.630005,355.619995,13792426.000000,1695738600.0
1695738600.0,355.619995,356.579987,354.700012,354.709991,6856568.000000,1695742200.0
1695742200.0,354.720001,355.769989,354.589996,355.640015,4948396.000000,1695745800.0
1695745800.0,355.630493,356.024994,354.970001,354.970001,4885179.000000,1695749400.0
1695749400.0,354.980011,355.209991,354.130005,354.239990,5422569.000000,1695753000.0
1695753000.0,354.225006,354.540009,353.239990,353.404999,6534960.000000,1695756600.0
1695756600.0,353.410004,354.470001,353.210114,354.214996,8281833.000000,1695760200.0
1695821400.0,355.380005,356.630005,354.230011,355.609985,9645318.000000,1695825000.0
1695825000.0,355.579987,355.809998,353.670013,355.006195,6333465.000000,1695828600.0
1695828600.0,355.029999,355.070007,352.730011,353.190002,6360363.000000,1695832200.0
1695832200.0,353.190002,353.709991,352.079987,352.109985,5283766.000000,1695835800.0
1695835800.0,352.099915,353.489990,351.359985,353.459991,6417557.000000,1695839400.0
1695839400.0,353.459900,356.980011,353.459900,355.630005,11784730.000000,1695843000.0
1695843000.0,355.639893,355.839996,354.119995,355.130005,7788624.000000,1695846600.0
1695907800.0,354.109985,356.019989,353.239990,354.890015,14775431.000000,1695911400.0
1695911400.0,354.880005,357.309998,353.790009,357.309998,7621381.000000,1695915000.0
1695915000.0,357.320007,360.170013,357.279999,360.054993,7871347.000000,1695918600.0
1695918600.0,360.070007,360.154999,358.070007,358.420013,5864560.000000,1695922200.0
1695922200.0,358.429993,358.660004,357.369995,358.470001,4624558.000000,1695925800.0
1695925800.0,358.489990,359.369995,356.920013,359.269989,5702722.000000,1695929400.0
1695929400.0,359.269989,359.369995,357.609985,358.049988,5829279.000000,1695933000.0
1695994200.0,361.540009,362.950012,360.790009,361.040009,16921644.000000,1695997800.0
1695997800.0,361.049988,362.130005,360.359985,360.404999,7336270.000000,1696001400.0
1696001400.0,360.394989,360.670013,359.299988,360.250000,6217347.000000,1696005000.0
1696005000.0,360.279999,360.510010,357.390015,358.309998,7269172.000000,1696008600.0
1696008600.0,358.309998,358.489990,357.130005,357.269989,7363214.000000,1696012200.0
1696012200.0,357.279999,359.391815,357.019989,358.570007,8231880.000000,1696015800.0
1696015800.0,358.579987,359.805603,357.689911,358.339996,8480745.000000,1696019400.0
1696253400.0,358.540009,361.399994,357.920013,359.959991,12489708.000000,1696257000.0
1696257000.0,359.970001,362.679993,359.338593,362.500000,8050174.000000,1696260600.0
1696260600.0,362.500000,362.669098,358.839996,359.490112,8666029.000000,1696264200.0
1696264200.0,359.480011,359.820007,358.390015,359.500000,4342684.000000,1696267800.0
1696267800.0,359.510010,360.570007,358.700012,358.730011,4444683.000000,1696271400.0
1696271400.0,358.776398,359.929993,358.339996,359.618896,4987941.000000,1696275000.0
1696275000.0,359.619995,361.320007,359.480011,361.309998,5824423.000000,1696278600.0
1696339800.0,358.779999,361.010010,356.149994,356.290009,16989396.000000,1696343400.0
1696343400.0,356.299988,357.119995,355.070007,355.350006,8115950.000000,1696347000.0
1696347000.0,355.359985,356.295013,354.712708,356.089996,6712756.000000,1696350600.0
1696350600.0,356.109985,356.510010,354.869904,355.070007,4976889.000000,1696354200.0
1696354200.0,355.070007,355.140015,353.760010,354.119904,6133109.000000,1696357800.0
1696357800.0,354.089996,354.850006,353.559998,353.595001,6246732.000000,1696361400.0
1696361400.0,353.630005,355.000000,353.274994,354.890015,8244094.000000,1696365000.0
1696426200.0,355.769989,357.730011,355.299988,355.420013,13245843.000000,1696429800.0
1696429800.0,355.420013,358.250000,355.420013,357.829987,7647309.000000,1696433400.0
1696433400.0,357.820007,359.260010,357.609985,358.829987,5914250.000000,1696437000.0
1696437000.0,358.839996,359.119995,357.649994,357.709991,3960037.000000,1696440600.0
1696440600.0,357.709991,358.059998,357.000000,357.899994,4862024.000000,1696444200.0
1696444200.0,357.880005,360.019989,357.510010,359.700012,6666236.000000,1696447800.0
1696447800.0,359.709991,360.609985,359.470001,359.769989,8324333.000000,1696451400.0
1696512600.0,359.739990,360.149994,356.269989,357.140015,10812136.000000,1696516200.0
1696516200.0,357.130005,357.220001,355.140015,356.100006,8118051.000000,1696519800.0
1696519800.0,356.109985,357.709991,355.600006,357.640106,5649243.000000,1696523400.0
1696523400.0,357.640015,357.910004,356.450012,357.494995,4006952.000000,1696527000.0
1696527000.0,357.519989,359.049988,357.020996,358.689911,5710591.000000,1696530600.0
1696530600.0,358.694794,359.679993,358.470001,359.095001,4023686.000000,1696534200.0
1696534200.0,359.100006,359.220001,358.399994,358.660004,4402394.000000,1696537800.0
1696599000.0,355.649994,358.262085,354.850006,358.179993,20205252.000000,1696602600.0
1696602600.0,358.190002,360.480011,358.166901,360.170013,12232468.000000,1696606200.0
1696606200.0,360.164001,363.679993,360.160004,362.970001,11236082.000000,1696609800.0
1696609800.0,363.000000,364.359985,362.459991,364.100006,6025753.000000,1696613400.0
1696613400.0,364.119995,365.059998,363.769989,365.029999,5035111.000000,1696617000.0
1696617000.0,365.019989,365.910004,364.820007,365.649994,7072694.000000,1696620600.0
1696620600.0,365.640015,365.880005,364.600006,364.690002,9506201.000000,1696624200.0
1696858200.0,362.299988,363.619690,360.779999,362.829987,12769505.000000,1696861800.0
1696861800.0,362.829987,363.040894,361.174988,362.760010,5113603.000000,1696865400.0
1696865400.0,362.760010,364.299988,362.529999,363.589996,3817751.000000,1696869000.0
1696869000.0,363.589996,364.540009,363.130005,364.510010,3451685.000000,1696872600.0
1696872600.0,364.529999,366.940002,364.529999,366.709991,6386973.000000,1696876200.0
1696876200.0,366.730011,367.109985,366.000092,366.619995,6140430.000000,1696879800.0
1696879800.0,366.625000,366.649994,366.000000,366.559998,6270621.000000,1696883400.0
1696944600.0,366.899994,369.160004,366.390015,369.019989,9741315.000000,1696948200.0
1696948200.0,369.049988,370.695007,368.950012,370.510010,7462758.000000,1696951800.0
1696951800.0,370.510010,371.279999,370.440002,370.959991,5091729.000000,1696955400.0
1696955400.0,370.959991,371.049988,368.181000,369.028992,7156903.000000,1696959000.0
1696959000.0,369.029999,369.380005,368.420013,368.670013,4469559.000000,1696962600.0
1696962600.0,368.690002,369.549988,368.339996,368.970001,4951186.000000,1696966200.0
1696966200.0,368.970001,369.239990,368.390015,368.529999,5655341.000000,1696969800.0
1697031000.0,369.940002,371.411987,369.350006,369.730011,10113898.000000,1697034600.0
1697034600.0,369.750000,371.320007,369.339996,369.640015,5191866.000000,1697038200.0
1697038200.0,369.638397,370.049988,368.739990,369.220001,4926016.000000,1697041800.0
1697041800.0,369.250000,369.572510,368.480011,368.941589,4173018.000000,1697045400.0
1697045400.0,368.929993,370.334991,368.190002,369.579987,4768638.000000,1697049000.0
1697049000.0,369.579987,370.480011,369.454987,370.300415,3075774.000000,1697052600.0
1697052600.0,370.299988,371.380005,370.170105,371.200012,4169107.000000,1697056200.0
1697117400.0,371.730011,373.390015,371.089996,372.339996,11478730.000000,1697121000.0
1697121000.0,372.339996,373.739990,371.850006,372.369995,6134524.000000,1697124600.0
1697124600.0,372.364990,373.559998,372.140015,373.404999,4504015.000000,1697128200.0
1697128200.0,373.410004,373.454987,369.640015,369.730011,6190456.000000,1697131800.0
1697131800.0,369.730011,370.070007,367.500000,368.700012,8005516.000000,1697135400.0
1697135400.0,368.700012,370.000000,368.510010,369.579987,5680309.000000,1697139000.0
1697139000.0,369.559998,370.359985,369.559998,369.869995,5418310.000000,1697142600.0
1697203800.0,370.570007,371.160004,368.739990,369.019989,9271399.000000,1697207400.0
1697207400.0,369.010010,369.470001,365.890503,366.190002,6948013.000000,1697211000.0
1697211000.0,366.190002,366.859985,365.000000,366.769989,6023987.000000,1697214600.0
1697214600.0,366.760010,367.190002,364.170013,364.239990,5920849.000000,1697218200.0
1697218200.0,364.239990,365.705811,363.859985,365.070190,5876189.000000,1697221800.0
1697221800.0,365.079987,366.429993,364.779999,364.980011,6404972.000000,1697225400.0
1697225400.0,364.980011,365.470001,364.325012,365.250000,9091494.000000,1697229000.0
1697463000.0,366.619995,369.619995,366.470001,369.570007,12007699.000000,1697466600.0
1697466600.0,369.570007,370.220001,369.089996,369.660004,6160332.000000,1697470200.0
1697470200.0,369.660004,369.829987,368.570007,369.170105,3500394.000000,1697473800.0
1697473800.0,369.170013,370.119904,367.509491,368.755005,4586282.000000,1697477400.0
1697477400.0,368.769989,370.160004,368.609985,369.685303,3879312.000000,1697481000.0
1697481000.0,369.690002,370.429993,369.243011,370.390015,5350421.000000,1697484600.0
1697484600.0,370.399994,370.480011,369.209991,369.480011,5338496.000000,1697488200.0
1697549400.0,365.809998,367.394989,363.660004,366.869995,15269360.000000,1697553000.0
1697553000.0,366.869995,368.420013,366.779999,368.049988,7098318.000000,1697556600.0
1697556600.0,368.059998,369.920013,368.041992,369.920013,6994815.000000,1697560200.0
1697560200.0,369.910004,369.920013,368.630005,368.709991,4186895.000000,1697563800.0
1697563800.0,368.690002,368.730011,367.070007,367.750000,4777518.000000,1697567400.0
1697567400.0,367.744995,368.269989,366.750000,367.670013,5536214.000000,1697571000.0
1697571000.0,367.700012,368.370087,367.309998,368.260010,4566173.000000,1697574600.0
1697635800.0,365.670013,367.910004,365.480011,366.320007,11001902.000000,1697639400.0
1697639400.0,366.320007,366.329987,364.779907,365.660004,7037661.000000,1697643000.0
1697643000.0,365.660004,366.779999,365.119904,365.239990,5984391.000000,1697646600.0
1697646600.0,365.260010,366.679993,364.230011,366.040009,6131265.000000,1697650200.0
1697650200.0,366.040009,366.040009,364.089996,364.893494,5605784.000000,1697653800.0
1697653800.0,364.880005,365.339905,363.079987,363.200012,7005983.000000,1697657400.0
1697657400.0,363.209991,363.554993,362.019989,363.070007,8394392.000000,1697661000.0
