ts_open,o,h,l,c,v,ts_close
1723852800.0,2593.316650,2601.844727,2590.068359,2601.358643,0.000000,1723856400.0
1723856400.0,2601.304443,2608.295166,2598.126709,2602.992188,0.000000,1723860000.0
1723860000.0,2604.764893,2607.349365,2598.364990,2599.050049,0.000000,1723863600.0
1723863600.0,2598.778076,2599.917969,2590.302002,2596.581055,0.000000,1723867200.0
1723867200.0,2596.412354,2602.139404,2593.965820,2601.200195,0.000000,1723870800.0
1723870800.0,2601.555664,2602.701172,2598.176758,2602.052490,0.000000,1723874400.0
1723874400.0,2601.781250,2602.597656,2597.687744,2598.209229,0.000000,1723878000.0
1723878000.0,2597.843750,2600.882080,2592.166992,2600.324463,0.000000,1723881600.0
1723881600.0,2600.510742,2602.183838,2595.503662,2600.965088,0.000000,1723885200.0
1723885200.0,2601.717041,2606.393555,2598.319824,2603.251709,0.000000,1723888800.0
1723888800.0,2604.278320,2605.546387,2597.104492,2597.104492,0.000000,1723892400.0
1723892400.0,2597.417725,2601.278809,2595.400391,2599.433594,0.000000,1723896000.0
1723896000.0,2599.910400,2604.327393,2598.029297,2603.281982,0.000000,1723899600.0
1723899600.0,2603.666748,2613.221924,2600.832031,2604.583496,0.000000,1723903200.0
1723903200.0,2604.681396,2614.293945,2601.805420,2612.628662,0.000000,1723906800.0
1723906800.0,2613.916748,2618.675049,2606.964355,2607.166992,0.000000,1723910400.0
1723910400.0,2607.205811,2623.628906,2607.205811,2621.377686,0.000000,1723914000.0
1723914000.0,2621.043457,2625.589600,2617.208008,2617.208008,0.000000,1723917600.0
1723917600.0,2616.775879,2617.293945,2609.657227,2611.078857,0.000000,1723921200.0
1723921200.0,2610.974854,2615.734375,2610.053223,2615.048828,0.000000,1723924800.0
1723924800.0,2615.149170,2617.879639,2612.603760,2616.100586,0.000000,1723928400.0
1723928400.0,2615.270020,2616.501221,2602.450195,2606.979736,0.000000,1723932000.0
1723932000.0,2607.492920,2612.754150,2607.492920,2608.901123,0.000000,1723935600.0
1723935600.0,2608.696533,2614.139404,2608.696533,2614.109619,0.000000,1723939200.0
1723939200.0,2614.481445,2623.533691,2612.608398,2618.788086,0.000000,1723942800.0
1723942800.0,2618.064453,2619.508301,2607.500977,2608.340820,0.000000,1723946400.0
1723946400.0,2608.728760,2629.239990,2605.859863,2629.239990,63582720.000000,1723950000.0
1723950000.0,2631.570068,2635.849121,2607.556885,2607.556885,256598528.000000,1723953600.0
1723953600.0,2607.182861,2609.024658,2596.980957,2603.114014,126331904.000000,1723957200.0
1723957200.0,2603.470215,2610.116699,2600.652344,2603.793945,68981248.000000,1723960800.0
1723960800.0,2603.498291,2608.449219,2603.231934,2606.474854,14047232.000000,1723964400.0
1723964400.0,2606.722656,2608.733398,2603.694824,2607.318359,0.000000,1723968000.0
1723968000.0,2608.452148,2618.493408,2606.462402,2618.212891,125021184.000000,1723971600.0
1723971600.0,2618.139404,2653.875488,2617.160889,2647.114258,427654144.000000,1723975200.0
1723975200.0,2646.114502,2661.719971,2646.114502,2647.465088,350585856.000000,1723978800.0
1723978800.0,2646.120605,2652.876465,2644.216553,2648.951172,65271296.000000,1723982400.0
1723982400.0,2649.441650,2678.435791,2644.649170,2668.253906,432763904.000000,1723986000.0
1723986000.0,2668.187988,2682.209473,2663.538574,2663.538574,61960192.000000,1723989600.0
1723989600.0,2663.091064,2670.706299,2659.417480,2665.272705,73801216.000000,1723993200.0
1723993200.0,2665.138916,2673.022949,2661.014893,2671.736572,0.000000,1723996800.0
1723996800.0,2671.986328,2677.240967,2667.846191,2667.846191,0.000000,1724000400.0
1724000400.0,2668.973877,2670.935303,2646.402588,2650.262695,87301120.000000,1724004000.0
1724004000.0,2651.209229,2660.738281,2648.944580,2660.738281,35261440.000000,1724007600.0
1724007600.0,2660.627930,2669.518799,2659.809326,2666.187500,54742016.000000,1724011200.0
1724011200.0,2667.170654,2670.116455,2664.821533,2667.284424,27846656.000000,1724014800.0
1724014800.0,2666.913330,2666.913330,2639.749512,2641.523438,0.000000,1724018400.0
1724018400.0,2643.385498,2656.752686,2643.385498,2646.606201,136939520.000000,1724022000.0
1724022000.0,2646.881348,2648.026123,2612.718506,2612.718506,370108416.000000,1724025600.0
1724025600.0,2612.851074,2626.579346,2606.988281,2611.603027,430735360.000000,1724029200.0
1724029200.0,2613.296631,2638.038086,2613.296631,2630.823242,351603712.000000,1724032800.0
1724032800.0,2631.464600,2641.078857,2629.884277,2641.078857,88659968.000000,1724036400.0
1724036400.0,2640.747314,2646.595459,2637.494385,2645.841553,0.000000,1724040000.0
1724040000.0,2645.046875,2648.284424,2633.018555,2636.616455,0.000000,1724043600.0
1724043600.0,2636.351074,2637.968994,2622.065918,2625.097412,77161472.000000,1724047200.0
1724047200.0,2625.565186,2632.094482,2620.498779,2627.304199,139578368.000000,1724050800.0
1724050800.0,2626.695068,2632.573975,2613.842773,2614.891846,120616960.000000,1724054400.0
1724054400.0,2615.945068,2622.304932,2613.126221,2615.893066,0.000000,1724058000.0
1724058000.0,2616.872070,2621.483154,2579.687500,2579.991455,20293632.000000,1724061600.0
1724061600.0,2580.705322,2584.860596,2572.592529,2578.228027,66976768.000000,1724065200.0
1724065200.0,2577.834229,2586.672119,2573.093506,2586.672119,38864896.000000,1724068800.0
1724068800.0,2589.076172,2591.727051,2583.162598,2587.812988,0.000000,1724072400.0
1724072400.0,2587.743896,2603.330078,2572.365234,2574.328125,231243776.000000,1724076000.0
1724076000.0,2571.130371,2583.529053,2569.214355,2580.753662,260099072.000000,1724079600.0
1724079600.0,2585.256836,2591.481689,2580.985352,2587.500244,228601856.000000,1724083200.0
