ts_open,o,h,l,c,v,ts_close
1696512600.0,319.089996,319.980011,316.131012,316.779999,3320120.000000,1696516200.0
1696516200.0,316.739990,316.869995,314.899994,316.190002,2059486.000000,1696519800.0
1696519800.0,316.200012,317.450012,315.829987,317.149994,1701299.000000,1696523400.0
1696523400.0,317.178711,317.387085,316.079987,316.700012,1007805.000000,1696527000.0
1696527000.0,316.684998,318.269592,316.269989,318.079987,1525200.000000,1696530600.0
1696530600.0,318.070007,319.119995,318.000000,318.809998,1404764.000000,1696534200.0
1696534200.0,318.809998,319.910004,318.480011,319.369995,2475925.000000,1696537800.0
1696599000.0,316.549988,321.329987,316.299988,321.100006,4218833.000000,1696602600.0
1696602600.0,321.130005,324.114990,321.100006,323.269989,3653876.000000,1696606200.0
1696606200.0,323.329987,325.760010,323.304993,324.970001,2420065.000000,1696609800.0
1696609800.0,324.970001,326.660004,324.590088,326.470001,1638335.000000,1696613400.0
1696613400.0,326.470001,327.829987,326.328491,327.690002,1779530.000000,1696617000.0
1696617000.0,327.690002,328.839996,327.420013,328.820007,2634215.000000,1696620600.0
1696620600.0,328.809998,329.190002,327.089996,327.230011,3384100.000000,1696624200.0
1696858200.0,324.750000,327.959991,323.179993,326.622101,5568844.000000,1696861800.0
1696861800.0,326.630005,327.100006,325.388000,326.845001,1785828.000000,1696865400.0
1696865400.0,326.839996,328.459991,326.829987,327.820007,1732688.000000,1696869000.0
1696869000.0,327.825012,328.750000,327.549988,328.750000,1236455.000000,1696872600.0
1696872600.0,328.769989,330.299988,328.709991,329.959991,1821354.000000,1696876200.0
1696876200.0,329.959991,330.149994,329.058502,329.500000,1882691.000000,1696879800.0
1696879800.0,329.480011,330.040009,329.209991,329.859985,1678565.000000,1696883400.0
1696944600.0,330.959991,331.100006,327.992493,328.785004,4043590.000000,1696948200.0
1696948200.0,328.799988,330.649994,328.559998,330.269989,3713948.000000,1696951800.0
1696951800.0,330.279999,330.980011,329.850006,330.600006,2042405.000000,1696955400.0
1696955400.0,330.589996,330.679993,327.670013,328.359985,2181475.000000,1696959000.0
1696959000.0,328.390015,329.029999,327.880005,328.399994,1463658.000000,1696962600.0
1696962600.0,328.459991,329.470001,328.179993,329.220001,1666607.000000,1696966200.0
1696966200.0,329.200012,329.589996,328.250000,328.390015,2410793.000000,1696969800.0
1697031000.0,331.209991,332.589996,329.799988,331.059998,4264611.000000,1697034600.0
1697034600.0,331.040009,332.130005,330.367798,330.690002,2431175.000000,1697038200.0
1697038200.0,330.690002,331.380005,329.970001,330.339996,1356489.000000,1697041800.0
1697041800.0,330.339996,330.619995,329.309998,329.559998,1237574.000000,1697045400.0
1697045400.0,329.559998,332.000000,329.140015,331.334991,1544808.000000,1697049000.0
1697049000.0,331.339996,331.809998,330.984985,331.500000,1498042.000000,1697052600.0
1697052600.0,331.470001,332.820007,331.309998,332.440002,2725705.000000,1697056200.0
1697117400.0,330.565002,333.484985,329.589996,332.679993,4443449.000000,1697121000.0
1697121000.0,332.679993,333.629913,331.795013,332.214508,2471125.000000,1697124600.0
1697124600.0,332.260010,332.829987,331.709991,332.570007,1645154.000000,1697128200.0
1697128200.0,332.589996,332.959991,329.760010,330.890015,2590785.000000,1697131800.0
1697131800.0,330.859985,331.070007,328.720001,329.209991,2228010.000000,1697135400.0
1697135400.0,329.199890,331.119995,329.029999,330.757111,1431656.000000,1697139000.0
1697139000.0,330.760010,331.670013,330.750000,331.190002,1922850.000000,1697142600.0
1697203800.0,332.380005,333.829987,331.114990,331.575012,4214942.000000,1697207400.0
1697207400.0,331.559998,332.239990,328.380005,328.670013,2902084.000000,1697211000.0
1697211000.0,328.660004,329.119995,327.100006,327.950012,1993510.000000,1697214600.0
1697214600.0,327.945007,328.779999,326.660004,326.750000,1622814.000000,1697218200.0
1697218200.0,326.760010,328.709991,326.359985,328.504395,1521302.000000,1697221800.0
1697221800.0,328.515015,329.609985,327.679993,327.848999,1720842.000000,1697225400.0
1697225400.0,327.859985,328.579987,326.970001,327.670013,2372203.000000,1697229000.0
1697463000.0,331.049988,335.329987,330.600006,335.109985,6240055.000000,1697466600.0
1697466600.0,335.130005,336.140015,333.859985,334.470001,2784848.000000,1697470200.0
1697470200.0,334.489990,334.619995,333.149994,333.915009,1814361.000000,1697473800.0
1697473800.0,333.910004,334.700989,332.269989,333.489990,1383240.000000,1697477400.0
1697477400.0,333.494995,334.230011,333.279999,333.760406,1439175.000000,1697481000.0
1697481000.0,333.760010,334.505005,333.350006,333.910004,1475454.000000,1697484600.0
1697484600.0,333.910004,334.019012,332.220001,332.660004,3033232.000000,1697488200.0
1697549400.0,329.589996,332.269989,327.410004,331.190002,4650581.000000,1697553000.0
1697553000.0,331.214996,332.429993,330.809998,331.611694,1997665.000000,1697556600.0
1697556600.0,331.619995,333.059998,331.559998,332.970001,1515763.000000,1697560200.0
1697560200.0,332.970001,333.459991,332.200012,332.209991,1259198.000000,1697563800.0
